architecture,alpha,train_seed,neighbor_mode,update,mean_success,mean_completion,mean_steps,mean_return,policy_loss,value_loss,entropy
independent,0.5,0,visible,11,0.5,0.7916666666666666,96.25,10.850000000000115,-0.005715081600194942,0.12846351604384496,1.5594628790403762
independent,0.5,0,visible,12,0.25,0.7916666666666666,89.75,11.240000000000098,-0.006450779534318169,0.16452269171778008,1.5581698191989466
independent,0.5,0,visible,13,0.25,0.8750000000000001,85.0,13.275000000000102,-0.007282785599833449,0.13525093896179383,1.558181001016532
independent,0.5,0,visible,14,1.0,1.0,39.25,18.64499999999999,-0.012712501153823066,0.3173620959649048,1.5437852045966096
independent,0.5,0,visible,15,0.5,0.875,83.25,13.380000000000093,-0.009956014213321264,0.16274359698707855,1.5453941677024006
independent,0.5,0,visible,16,0.5,0.8333333333333334,79.5,12.730000000000098,-0.00865378830403194,0.16827327525069444,1.5467523051799488
independent,0.5,0,visible,17,0.25,0.625,90.75,7.680000000000096,-0.005304347726234882,0.20746042630177342,1.5372987197061139
independent,0.5,0,visible,18,0.0,0.8333333333333334,100.0,11.500000000000119,-0.005277308630448418,0.17220276352244923,1.5447566129983077
independent,0.5,0,visible,19,0.0,0.7083333333333334,100.0,8.875000000000124,-0.0056876976486828,0.12217300964292437,1.539797732784119
independent,0.5,0,visible,20,0.75,0.9166666666666666,76.25,14.675000000000054,-0.00724514793863073,0.1575046912474655,1.5475340953680796
independent,0.5,0,visible,21,0.5,0.875,80.0,13.575000000000099,-0.009451627986725736,0.14842638364296135,1.5343728893305035
independent,0.5,0,visible,22,0.75,0.9583333333333334,80.0,15.325000000000063,-0.008060385439579723,0.14943997597687556,1.5413077003736575
independent,0.5,0,visible,23,0.5,0.875,70.5,14.145000000000053,-0.008433979752154562,0.19532714538545606,1.5411719721539285
independent,0.5,0,visible,24,0.5,0.9166666666666667,74.75,14.765000000000086,-0.006854016342733795,0.1763593547463073,1.542825583881131
independent,0.5,0,visible,25,0.0,0.7083333333333334,100.0,8.875000000000115,-0.008470874357937018,0.16279855917074146,1.531175924432702
independent,0.5,0,visible,26,0.5,0.9166666666666667,69.25,15.095000000000063,-0.006778316341424902,0.23346958532579368,1.5231483349205828
independent,0.5,0,visible,27,0.5,0.9166666666666667,67.5,15.20000000000006,-0.01038015062123377,0.17335552714019598,1.5393272260214894
independent,0.5,0,visible,28,1.0,1.0,43.25,18.404999999999994,-0.010938169651171933,0.27100895676094244,1.5298213405534227
independent,0.5,0,visible,29,0.75,0.9583333333333334,86.0,14.965000000000105,-0.006871687361511039,0.155444068061138,1.5235647627384938
independent,0.5,0,visible,30,1.0,1.0,46.75,18.195000000000036,-0.0180140288101369,0.2514161761623103,1.5108442516746
independent,0.5,1,visible,1,0.0,0.7916666666666666,100.0,10.625000000000108,-0.02121819896821024,0.16852588943745572,1.6030202105005769
independent,0.5,1,visible,2,0.0,0.75,100.0,9.750000000000105,-0.011154445271699232,0.13805354914093584,1.6007258208454067
independent,0.5,1,visible,3,0.75,0.9583333333333334,77.75,15.460000000000086,-0.008243806905255531,0.20535167575660718,1.6000446267301764
independent,0.5,1,visible,4,1.0,1.0,68.75,16.875000000000078,-0.011031717798884675,0.22514953423122322,1.59682443005833
independent,0.5,1,visible,5,0.75,0.9583333333333334,85.25,15.010000000000101,-0.006369314909167319,0.1582444006513626,1.5954525725544764
independent,0.5,1,visible,6,0.75,0.9583333333333334,63.0,16.34500000000007,-0.008543348498678197,0.2487317185687498,1.5917925518082108
independent,0.5,1,visible,7,0.25,0.8750000000000001,85.75,13.230000000000102,-0.007191517953695637,0.21868923807984345,1.5883278472446767
independent,0.5,1,visible,8,0.5,0.9166666666666667,75.0,14.750000000000085,-0.009040341375214575,0.22340405219974088,1.5840967218053483
independent,0.5,1,visible,9,0.25,0.7916666666666667,92.75,11.060000000000109,-0.009123790059905932,0.15798149561531288,1.5794039111420588
independent,0.5,1,visible,10,0.75,0.9583333333333334,74.0,15.68500000000007,-0.007036928418994469,0.20379266887344274,1.5701680050320732
independent,0.5,1,visible,11,0.25,0.8750000000000001,92.75,12.81000000000011,-0.005447570354108946,0.18264258354441895,1.5629836408788542
independent,0.5,1,visible,12,0.5,0.875,75.5,13.845000000000066,-0.007850790796702149,0.19472536979309693,1.5557338457110037
independent,0.5,1,visible,13,0.75,0.9583333333333334,73.0,15.74500000000004,-0.009671662491233328,0.2050108730335195,1.5553548083547486
independent,0.5,1,visible,14,0.5,0.9166666666666667,86.0,14.090000000000067,-0.006311016268722801,0.18349589055741947,1.5516427443180183
independent,0.5,1,visible,15,0.5,0.9166666666666667,82.25,14.315000000000094,-0.0062499251669860196,0.15395059722921492,1.5460464623600265
independent,0.5,1,visible,16,0.5,0.8333333333333333,88.25,12.20500000000009,-0.005841223726851061,0.15458323879634678,1.5478307560190672
independent,0.5,1,visible,17,0.75,0.9583333333333334,55.5,16.79500000000006,-0.012285889743784384,0.2242877560562153,1.534552422515867
independent,0.5,1,visible,18,1.0,1.0,60.0,17.400000000000013,-0.0120061976592918,0.24027199327292378,1.5324890168331466
independent,0.5,1,visible,19,0.75,0.9166666666666666,66.5,15.26000000000003,-0.010380013953227003,0.18441109122338226,1.5273960532577444
independent,0.5,1,visible,20,0.75,0.9583333333333334,61.25,16.45000000000006,-0.00945878537638429,0.20662543419727375,1.5256529790344533
independent,0.5,1,visible,21,0.25,0.7916666666666666,95.5,10.895000000000117,-0.006889181565430509,0.14262130037990242,1.5252316192092257
independent,0.5,1,visible,22,0.75,0.9583333333333334,78.25,15.430000000000078,-0.009333175001476993,0.14625037462160165,1.5235985535460193
independent,0.5,1,visible,23,0.5,0.9166666666666667,91.25,13.775000000000102,-0.005119280474713181,0.11705745654331307,1.526787879211328
independent,0.5,1,visible,24,1.0,1.0,41.0,18.540000000000006,-0.013566747333224938,0.276704389929342,1.5217141399255183
independent,0.5,1,visible,25,0.75,0.9583333333333334,79.25,15.370000000000093,-0.008762508352814818,0.14289324140370904,1.5207657597317967
independent,0.5,1,visible,26,0.75,0.9583333333333334,74.5,15.655000000000083,-0.008566689889150885,0.19330639861985258,1.5185891198976025
independent,0.5,1,visible,27,1.0,1.0,68.25,16.90500000000008,-0.009961598882844666,0.16509478982823586,1.5125346439851162
independent,0.5,1,visible,28,0.5,0.9166666666666667,73.5,14.840000000000071,-0.0056887939829501875,0.19813692776370614,1.5112206680310105
independent,0.5,1,visible,29,0.75,0.9166666666666666,74.5,14.780000000000076,-0.01104794361894118,0.15124030844747194,1.5125548249475373
independent,0.5,1,visible,30,1.0,1.0,38.0,18.719999999999988,-0.020191407559442914,0.30235122767917877,1.5174015334301512
independent,0.5,2,visible,1,0.25,0.8750000000000001,82.5,13.425000000000097,-0.02355379503965405,0.19242769379699207,1.6037244904752537
independent,0.5,2,visible,2,0.5,0.7916666666666667,71.5,12.33500000000005,-0.014815490817053217,0.20116827521034938,1.599883186055416
independent,0.5,2,visible,3,0.25,0.75,86.25,10.575000000000072,-0.00951436207275155,0.1289591729008127,1.595714198579424
independent,0.5,2,visible,4,0.25,0.8750000000000001,94.5,12.705000000000094,-0.006730807847599801,0.20340705472067397,1.5928175179433104
independent,0.5,2,visible,5,0.75,0.9583333333333334,85.0,15.025000000000105,-0.006987419352398047,0.14702289670807078,1.5917966112974689
independent,0.5,2,visible,6,0.5,0.8333333333333334,93.0,11.920000000000112,-0.007985811597032674,0.13576057177098189,1.5870952585852176
independent,0.5,2,visible,7,0.5,0.875,83.75,13.35000000000009,-0.009654306677083441,0.17138438850051174,1.5796691220613646
independent,0.5,2,visible,8,1.0,1.0,71.75,16.695000000000086,-0.009571555071047953,0.1583464978608339,1.5685357263938
independent,0.5,2,visible,9,0.5,0.8333333333333334,90.0,12.100000000000101,-0.008230728319861188,0.2226481210621315,1.5610527826771747
independent,0.5,2,visible,10,0.75,0.9583333333333334,70.5,15.895000000000046,-0.0058227349094161565,0.2529977967152453,1.5513292977670978
independent,0.5,2,visible,11,0.5,0.9166666666666667,81.25,14.375000000000098,-0.00782683979832574,0.1925757273743698,1.5470250775034458
independent,0.5,2,visible,12,0.75,0.9583333333333334,89.0,14.78500000000009,-0.006871251428020793,0.190521642860516,1.5406242961057144
independent,0.5,2,visible,13,0.75,0.9583333333333334,68.0,16.045000000000055,-0.009330474625803655,0.17175766670946635,1.5392877429374703
independent,0.5,2,visible,14,0.5,0.9166666666666667,77.5,14.60000000000009,-0.0074267115062626515,0.20888883069386563,1.5387810930320451
independent,0.5,2,visible,15,0.75,0.9166666666666666,53.75,16.025000000000034,-0.009460305452463971,0.3007951558622344,1.531952193422387
independent,0.5,2,visible,16,0.75,0.9583333333333334,56.5,16.735000000000035,-0.00816946698429107,0.1993692220224028,1.5198274647809749
independent,0.5,2,visible,17,0.5,0.9166666666666667,72.75,14.88500000000008,-0.007731327608666759,0.25057853614632036,1.5254704778769916
independent,0.5,2,visible,18,0.75,0.9583333333333334,72.0,15.805000000000057,-0.006632966698461328,0.19216273598101385,1.511091743320818
independent,0.5,2,visible,19,0.5,0.9166666666666667,70.0,15.050000000000068,-0.006997290608499917,0.14981870599850375,1.5143990016365996
independent,0.5,2,visible,20,1.0,1.0,31.5,19.110000000000007,-0.011259879599892464,0.40208922057430513,1.4880308864716076
independent,0.5,2,visible,21,0.75,0.9583333333333334,66.75,16.12000000000005,-0.007902737499148712,0.2309726610588512,1.5002095512936489
independent,0.5,2,visible,22,0.5,0.875,68.25,14.280000000000042,-0.011161625509025143,0.19206695068444748,1.4930113929282942
independent,0.5,2,visible,23,0.25,0.7916666666666667,92.75,11.060000000000114,-0.009508652455822384,0.18828677067010022,1.508322330248529
independent,0.5,2,visible,24,1.0,1.0,80.25,16.18500000000009,-0.00735504681492273,0.180143376235963,1.5104904191944064
independent,0.5,2,visible,25,0.25,0.7916666666666667,83.0,11.645000000000088,-0.0070640154832595945,0.19322280628257915,1.5008653093366762
independent,0.5,2,visible,26,0.5,0.9166666666666667,81.25,14.375000000000083,-0.006930355482233833,0.14537747502828166,1.5134427940694017
independent,0.5,2,visible,27,0.75,0.9583333333333334,68.5,16.015000000000075,-0.00828872872347091,0.17572123239971651,1.5022163851961565
independent,0.5,2,visible,28,1.0,1.0,46.5,18.210000000000015,-0.014504951473600125,0.1585445184570451,1.4793627498815993
independent,0.5,2,visible,29,1.0,1.0,42.5,18.449999999999985,-0.017883014219329744,0.23860360727190777,1.480330152162251
independent,0.5,2,visible,30,1.0,1.0,72.5,16.650000000000045,-0.008725854305449794,0.1774439453054882,1.472650729611644
independent,0.75,0,visible,1,0.5,0.8333333333333334,84.5,18.679999999999705,-0.020040795933003296,0.3672845720723383,1.6024609660804898
independent,0.75,0,visible,2,0.75,0.9583333333333334,69.5,23.142499999999526,-0.011005402525132163,0.5034882898022439,1.6000245322268585
independent,0.75,0,visible,3,0.5,0.9166666666666667,77.25,21.489999999999743,-0.006753906184711348,0.4592128589031003,1.596156832567878
independent,0.75,0,visible,4,0.5,0.9166666666666667,81.25,21.249999999999584,-0.007166206548597562,0.3793038810909956,1.5897410532142804
independent,0.75,0,visible,5,0.5,0.9166666666666667,80.25,21.309999999999594,-0.006455489038101663,0.4105957905919871,1.5835100723604032
independent,0.75,0,visible,6,0.0,0.75,100.0,15.374999999999828,-0.005825781499004108,0.31873280557333583,1.5785901570486487
independent,0.75,0,visible,7,1.0,1.0,46.0,25.739999999999814,-0.010278323336417932,0.5819985584366686,1.5692797720172444
independent,0.75,0,visible,8,0.75,0.9583333333333334,68.5,23.202499999999656,-0.006792818532876441,0.4212993521428441,1.5638120620315643
independent,0.75,0,visible,9,0.5,0.9166666666666667,73.25,21.729999999999695,-0.006245378603632112,0.4012713934088518,1.5575524583927747
independent,0.75,0,visible,10,0.25,0.8750000000000001,98.75,19.012499999999505,-0.004669010042712254,0.3538805463040904,1.5599785618741417
independent,0.75,0,visible,11,0.25,0.8750000000000001,89.5,19.567499999999654,-0.005152978543437102,0.38959156176388193,1.5528826534484637
independent,0.75,0,visible,12,0.5,0.8333333333333334,77.75,19.084999999999987,-0.007254755068484417,0.3514415565849282,1.5462438130422917
independent,0.75,0,visible,13,0.5,0.875,91.25,19.462499999999732,-0.0057340510012413295,0.31650097399610555,1.5459384589458685
independent,0.75,0,visible,14,0.75,0.9583333333333334,52.5,24.162499999999834,-0.006878434466764279,0.4922997426619346,1.535395134119342
independent,0.75,0,visible,15,0.5,0.7916666666666667,91.0,17.102499999999786,-0.005815819121864186,0.32350396385463637,1.5433068544727353
independent,0.75,0,visible,16,0.25,0.8333333333333334,87.0,18.52999999999969,-0.005382014699849926,0.30708415099768177,1.5444878852005093
independent,0.75,0,visible,17,0.0,0.7500000000000001,100.0,15.374999999999687,-0.005341502522975367,0.2999950219282982,1.5405766628226465
independent,0.75,0,visible,18,0.5,0.9166666666666667,83.75,21.099999999999678,-0.005645370171658237,0.2478937611914628,1.5460093250160705
independent,0.75,0,visible,19,0.5,0.875,85.0,19.83749999999998,-0.005858178501232654,0.3104680293856299,1.5424490572276692
independent,0.75,0,visible,20,0.5,0.9166666666666667,84.0,21.084999999999575,-0.006481963908701573,0.29199567962716233,1.5435540573760553
independent,0.75,0,visible,21,0.75,0.9166666666666666,60.25,22.50999999999983,-0.0067872464492579635,0.36256629604701046,1.5289175584286039
independent,0.75,0,visible,22,0.75,0.9166666666666666,66.25,22.149999999999714,-0.007555419401070042,0.3508314181539925,1.52473801702573
independent,0.75,0,visible,23,0.5,0.9166666666666667,86.25,20.94999999999957,-0.005425411994071361,0.2865676069013095,1.5218180010798676
independent,0.75,0,visible,24,0.75,0.9583333333333334,87.25,22.077499999999578,-0.005795237534223234,0.31699089357005744,1.5301790143785512
independent,0.75,0,visible,25,0.25,0.7916666666666666,84.25,17.507500000000064,-0.004954734726473189,0.3019309366743242,1.5295988422645674
independent,0.75,0,visible,26,0.25,0.8750000000000001,94.0,19.297499999999708,-0.006646760568366382,0.23176631355521393,1.5371704428194342
independent,0.75,0,visible,27,0.75,0.9166666666666666,65.25,22.20999999999992,-0.009604672713192057,0.2792517876088963,1.5332861160441953
independent,0.75,0,visible,28,0.5,0.9166666666666667,86.75,20.91999999999952,-0.007417766761233756,0.4266445138858668,1.5332411207479104
independent,0.75,0,visible,29,0.25,0.8333333333333334,97.75,17.884999999999522,-0.00520667008343121,0.2786850801713496,1.533701815105906
independent,0.75,0,visible,30,0.5,0.8333333333333334,85.0,18.649999999999654,-0.008712614668708922,0.3140700568122588,1.5278586976805768
independent,0.75,1,visible,1,0.0,0.7916666666666666,100.0,16.562499999999694,-0.018514492687769,0.32001033534825907,1.6031844935269486
independent,0.75,1,visible,2,0.0,0.7916666666666667,100.0,16.56249999999948,-0.009716604371116176,0.24109413821571404,1.6012045101750851
independent,0.75,1,visible,3,0.5,0.9166666666666667,79.0,21.38499999999984,-0.007736087001391607,0.3733098025040306,1.5998171117426188
independent,0.75,1,visible,4,0.75,0.9166666666666666,67.25,22.0899999999997,-0.008841271343482787,0.41468559884497164,1.5971830696061045
independent,0.75,1,visible,5,0.5,0.9166666666666667,84.0,21.084999999999702,-0.006088315286353171,0.26922078295497115,1.5942426891418442
independent,0.75,1,visible,6,0.25,0.8750000000000001,86.5,19.747499999999565,-0.0064633180099481,0.4355502530773671,1.5896608304960254
independent,0.75,1,visible,7,0.25,0.7916666666666666,94.25,16.907499999999843,-0.007064477157917367,0.30003297954890007,1.5852497631347495
independent,0.75,1,visible,8,0.25,0.7916666666666667,87.25,17.32749999999983,-0.006481984169388663,0.3680051563792968,1.5825947508221019
independent,0.75,1,visible,9,1.0,1.0,66.0,24.539999999999793,-0.008294735463718929,0.2629428599917549,1.579869304690714
independent,0.75,1,visible,10,0.75,0.9583333333333334,67.75,23.247499999999658,-0.008148238008222848,0.4117489010947457,1.571058557834996
independent,0.75,1,visible,11,0.25,0.75,88.75,16.04999999999987,-0.005164342457968665,0.34090681910929016,1.5638311788910697
independent,0.75,1,visible,12,0.75,0.9166666666666666,61.0,22.464999999999847,-0.009298295164755365,0.5283528481338536,1.5511782373667726
independent,0.75,1,visible,13,0.5,0.9166666666666667,71.75,21.819999999999567,-0.007803218460749058,0.4763575960416637,1.548392894459065
independent,0.75,1,visible,14,0.5,0.9166666666666667,84.75,21.039999999999544,-0.008233030328259644,0.3170058475145239,1.5352768751313732
independent,0.75,1,visible,15,0.25,0.875,99.25,18.98249999999948,-0.004019865822796861,0.33462493022221446,1.5303937603346929
independent,0.75,1,visible,16,0.5,0.8333333333333333,77.5,19.09999999999995,-0.004899799291299995,0.3254109436783377,1.5201567774846112
independent,0.75,1,visible,17,0.25,0.8333333333333334,89.75,18.3649999999997,-0.0048669308463278925,0.42139199605391203,1.5162409543909818
independent,0.75,1,visible,18,0.75,0.9583333333333334,80.0,22.51249999999952,-0.00600569247330996,0.35472696008539123,1.521236705538066
independent,0.75,1,visible,19,0.5,0.875,92.5,19.387499999999743,-0.00655661609421037,0.2336621990021547,1.5163301694607487
independent,0.75,1,visible,20,0.25,0.8750000000000001,82.75,19.97249999999955,-0.007804370329745701,0.3304818155535337,1.5196302035172595
independent,0.75,1,visible,21,0.5,0.9166666666666667,87.75,20.859999999999705,-0.006698043908395169,0.3176359772916114,1.5140001024715837
independent,0.75,1,visible,22,0.75,0.9166666666666666,69.75,21.93999999999979,-0.0069115533113682055,0.3482154546662102,1.4905503889800695
independent,0.75,1,visible,23,0.5,0.9166666666666667,85.25,21.00999999999964,-0.007518579648750506,0.30302013060702476,1.4912351369873986
independent,0.75,1,visible,24,0.75,0.9583333333333334,51.25,24.23749999999984,-0.010445959420823782,0.3220194473437302,1.4838789717151544
independent,0.75,1,visible,25,0.5,0.9166666666666667,75.25,21.60999999999978,-0.006482852646787569,0.3203446968258774,1.4834223867220444
independent,0.75,1,visible,26,0.25,0.8333333333333334,86.5,18.55999999999974,-0.005318082595012254,0.35538938649236335,1.4870888283793426
independent,0.75,1,visible,27,0.75,0.9583333333333334,81.0,22.45249999999972,-0.006230465443714462,0.3577247410070219,1.4681983819242788
independent,0.75,1,visible,28,1.0,1.0,43.75,25.874999999999858,-0.0103221215132432,0.47342691757162453,1.4599622106140728
independent,0.75,1,visible,29,1.0,1.0,66.75,24.494999999999862,-0.006471649326995483,0.24712103105330496,1.4656525646689786
independent,0.75,1,visible,30,0.25,0.8333333333333334,84.0,18.70999999999968,-0.008184179882355636,0.4859008809135487,1.4661886005661102
independent,0.75,2,visible,1,0.25,0.8750000000000001,82.5,19.987499999999635,-0.02144127828648296,0.3574682009376778,1.6039305943186888
independent,0.75,2,visible,2,0.0,0.6666666666666666,100.0,12.999999999999924,-0.011089222962345992,0.15804789947643913,1.6001356826018351
independent,0.75,2,visible,3,0.0,0.625,100.0,11.812499999999837,-0.008656030382813372,0.2369831279011656,1.599368505419209
independent,0.75,2,visible,4,0.0,0.8333333333333334,100.0,17.74999999999965,-0.0070468253620449076,0.28349441771812917,1.597183022093792
independent,0.75,2,visible,5,0.5,0.9166666666666667,77.25,21.489999999999522,-0.006616032221271062,0.3133206273835288,1.5937894516543436
independent,0.75,2,visible,6,0.25,0.75,91.0,15.914999999999967,-0.005842114513937002,0.179341913210017,1.5904963634499545
independent,0.75,2,visible,7,0.5,0.9166666666666667,65.5,22.19499999999995,-0.007454161166888116,0.3331230163722402,1.5867283626843953
independent,0.75,2,visible,8,0.75,0.9583333333333334,86.5,22.122499999999786,-0.007616998197106768,0.2156045188832537,1.5857987621352825
independent,0.75,2,visible,9,0.5,0.875,85.75,19.79249999999974,-0.007511051930857974,0.33414148374899133,1.5821311252104613
independent,0.75,2,visible,10,0.5,0.8333333333333333,89.25,18.394999999999985,-0.006017868462355416,0.32938605111185615,1.572077497442562
independent,0.75,2,visible,11,0.5,0.8333333333333334,73.0,19.369999999999827,-0.006897582072217527,0.31022636009749666,1.566843898887517
independent,0.75,2,visible,12,0.75,0.9583333333333334,78.25,22.6174999999995,-0.007750667278332271,0.37391918242177935,1.562380239279242
independent,0.75,2,visible,13,0.75,0.9583333333333334,66.75,23.307499999999727,-0.009329565899493115,0.34266636233131265,1.557614658122593
independent,0.75,2,visible,14,0.5,0.9166666666666667,77.0,21.50499999999954,-0.006721753710984858,0.3665772553505178,1.5488494940011588
independent,0.75,2,visible,15,0.5,0.875,79.75,20.15249999999971,-0.008657201016013428,0.357134865271344,1.5518756262279993
independent,0.75,2,visible,16,0.5,0.875,90.5,19.507499999999606,-0.006687633328907151,0.26798067001178777,1.5500151955292656
independent,0.75,2,visible,17,0.75,0.9166666666666666,78.5,21.41499999999975,-0.006998277891839859,0.41035799495366104,1.5401180480968242
independent,0.75,2,visible,18,1.0,1.0,71.5,24.209999999999802,-0.008879079689895738,0.22167866331074285,1.5257579973078708
independent,0.75,2,visible,19,0.75,0.9166666666666666,72.75,21.759999999999774,-0.008929863364287085,0.2757046500363017,1.5189441085996611
independent,0.75,2,visible,20,0.25,0.8333333333333334,93.0,18.16999999999975,-0.00738286656211615,0.23931451486076907,1.5160003819038599
independent,0.75,2,visible,21,0.25,0.8333333333333334,89.0,18.4099999999996,-0.005629483261531649,0.37072153370179156,1.5092749990435983
independent,0.75,2,visible,22,0.75,0.9166666666666666,69.25,21.969999999999793,-0.008175405582443755,0.2973546703529996,1.5138997326488581
independent,0.75,2,visible,23,0.5,0.8333333333333334,74.0,19.30999999999994,-0.007896200112600097,0.3494657793506861,1.51215780215877
independent,0.75,2,visible,24,0.75,0.9166666666666666,76.0,21.56499999999977,-0.00638224955128223,0.32400973975727426,1.5122974102206133
independent,0.75,2,visible,25,0.5,0.875,88.0,19.657499999999725,-0.005663479077257195,0.24927503050884983,1.514157346348181
independent,0.75,2,visible,26,0.75,0.875,66.5,20.947499999999838,-0.009568931475567566,0.3064517726931804,1.5050990441618881
independent,0.75,2,visible,27,0.0,0.7916666666666666,100.0,16.562499999999577,-0.005149010569886764,0.3555315919500015,1.5130281652306083
independent,0.75,2,visible,28,1.0,1.0,58.25,25.00499999999961,-0.011628729343826255,0.3331046532400532,1.5050884378627092
independent,0.75,2,visible,29,0.0,0.7916666666666667,100.0,16.562499999999346,-0.006585811581678276,0.3135253358466648,1.5174561790870191
independent,0.75,2,visible,30,0.0,0.7916666666666667,100.0,16.562499999999797,-0.0066147313582806885,0.2371962420670076,1.521363492087283
independent,1.0,0,visible,1,0.5,0.8333333333333334,84.5,24.92999999999959,-0.018003814954428612,0.6283076127460258,1.6024220592960787
independent,1.0,0,visible,2,0.75,0.9583333333333334,68.25,30.404999999999475,-0.009549708122010924,0.8737702715457655,1.6000220021550449
independent,1.0,0,visible,3,0.75,0.9583333333333334,69.0,30.359999999999737,-0.0062181166734933705,0.9841166351391512,1.594359911563079
independent,1.0,0,visible,4,0.75,0.9583333333333334,53.0,31.319999999999812,-0.007906766346446778,1.0373467315251597,1.5850991414123696
independent,1.0,0,visible,5,0.75,0.9583333333333334,75.75,29.954999999999472,-0.005251561961078542,0.5503072760696043,1.579038468700167
independent,1.0,0,visible,6,0.0,0.6666666666666666,100.0,17.99999999999967,-0.005663812326418345,0.46055026723827436,1.5730766979217374
independent,1.0,0,visible,7,0.75,0.9583333333333334,72.0,30.179999999999517,-0.008912332324477338,0.8880400819032982,1.5636465388675624
independent,1.0,0,visible,8,0.75,0.9583333333333334,74.25,30.044999999999487,-0.0070727325085317245,0.6067021034486277,1.5565356037437024
independent,1.0,0,visible,9,0.5,0.9166666666666667,82.75,28.034999999999368,-0.004973901724931124,0.6707543546388169,1.5488273507810522
independent,1.0,0,visible,10,0.0,0.625,100.0,16.499999999999666,-0.005788482466659327,0.6052722032042273,1.5417950637426612
independent,1.0,0,visible,11,0.5,0.8333333333333334,89.75,24.614999999999707,-0.005023139305536963,0.46581860070942466,1.5357380043028857
independent,1.0,0,visible,12,0.75,0.9166666666666666,62.25,29.264999999999805,-0.007779427534643685,0.7581140644408544,1.5243321641490475
independent,1.0,0,visible,13,0.25,0.8333333333333334,94.0,24.35999999999932,-0.004859006618548888,0.41481725986483986,1.5291136063773703
independent,1.0,0,visible,14,0.5,0.8333333333333334,85.75,24.854999999999688,-0.008533983458536983,0.5618924472353091,1.5171554052787484
independent,1.0,0,visible,15,0.75,0.8333333333333334,71.25,25.724999999999824,-0.007403248495211435,0.5972725058546033,1.5196352558602442
independent,1.0,0,visible,16,0.0,0.75,100.0,20.999999999999645,-0.006163480762808311,0.3546343754883543,1.5192438166331195
independent,1.0,0,visible,17,0.25,0.7916666666666667,88.5,23.189999999999543,-0.003682966849656769,0.7017626244704084,1.5038144724567257
independent,1.0,0,visible,18,0.5,0.9166666666666667,89.75,27.614999999999434,-0.00523102302069306,0.5687845346911511,1.4874837540702206
independent,1.0,0,visible,19,0.25,0.75,92.5,21.44999999999971,-0.007200042264407611,0.5295304555897914,1.4626532056477923
independent,1.0,0,visible,20,0.25,0.8750000000000001,91.0,26.03999999999941,-0.005111654749776244,0.5482464575889796,1.468596760137811
independent,1.0,0,visible,21,0.25,0.875,93.75,25.874999999999336,-0.006268182281747387,0.5062907969832801,1.448042161120613
independent,1.0,0,visible,22,0.75,0.9583333333333334,74.75,30.014999999999688,-0.006441908858728589,0.4863943942318381,1.4113949481472599
independent,1.0,0,visible,23,0.25,0.8750000000000001,99.25,25.5449999999993,-0.005204195889633797,0.32276529991388253,1.3856134711489059
independent,1.0,0,visible,24,0.25,0.8750000000000001,88.75,26.17499999999936,-0.00629485453785964,0.5339935230093321,1.387782067541376
independent,1.0,0,visible,25,0.5,0.8333333333333334,84.75,24.914999999999637,-0.006119028274522052,0.6250991072732942,1.3786287639590562
independent,1.0,0,visible,26,0.75,0.9166666666666666,61.5,29.309999999999718,-0.007809121378969881,0.9601948187369923,1.3518606457206819
independent,1.0,0,visible,27,0.75,0.9583333333333334,72.5,30.149999999999658,-0.0064895806741008324,0.4873898495571333,1.346762795012041
independent,1.0,0,visible,28,0.25,0.8333333333333334,88.25,24.704999999999618,-0.00532923144834803,0.7063374552964152,1.3495755840008605
independent,1.0,0,visible,29,0.5,0.8333333333333334,94.5,24.3299999999996,-0.004555427190067037,0.488886380456751,1.3718309750816697
independent,1.0,0,visible,30,0.0,0.75,100.0,20.999999999999588,-0.0036009335363326677,0.48811752764842614,1.384765423181001
independent,1.0,1,visible,1,0.0,0.7916666666666666,100.0,22.499999999999563,-0.016550188054147274,0.5484382869493425,1.603226663769864
independent,1.0,1,visible,2,0.25,0.8333333333333334,94.25,24.34499999999932,-0.008418769049684352,0.42179965268956887,1.6015906205055874
independent,1.0,1,visible,3,0.75,0.9583333333333334,80.0,29.699999999999545,-0.005124070830162607,0.5420539823192966,1.601221065117526
independent,1.0,1,visible,4,0.5,0.9166666666666667,86.0,27.83999999999934,-0.00768819820617431,0.5259597770838675,1.5992275169362022
independent,1.0,1,visible,5,0.75,0.9583333333333334,80.25,29.68499999999959,-0.005470664321346312,0.4083081395777253,1.5979569258646196
independent,1.0,1,visible,6,0.5,0.9166666666666667,76.75,28.394999999999825,-0.008246359650402537,0.4420470938066408,1.5905830064130795
independent,1.0,1,visible,7,0.25,0.8750000000000001,85.25,26.384999999999295,-0.006897283940923186,0.6660409145921654,1.5841368366828403
independent,1.0,1,visible,8,0.25,0.7083333333333333,97.5,19.649999999999693,-0.005185594420636263,0.4475096160070391,1.5762908030323464
independent,1.0,1,visible,9,0.5,0.7916666666666667,80.25,23.68499999999959,-0.007635756967339435,0.43383195630197413,1.5701606780464497
independent,1.0,1,visible,10,0.5,0.8333333333333334,71.0,25.739999999999778,-0.00721776784160365,0.6380799259492941,1.566181658557339
independent,1.0,1,visible,11,0.75,0.9583333333333334,71.25,30.224999999999604,-0.0068153205497108425,0.608838194715848,1.5544710080458344
independent,1.0,1,visible,12,0.5,0.9166666666666667,77.5,28.349999999999586,-0.00559615429712139,0.5051836259028031,1.537575163655774
